74985,38,other or not specified,M
88970,80,artist,F
3408,33,executive/managerial,M
56558,29,college/grad student,M
62267,25,college/grad student,M
91699,30,college/grad student,M
90263,34,college/grad student,M
100168,33,executive/managerial,M
56557,22,retired,M
50746,29,artist,M
13086,35,other or not specified,M
83195,33,college/grad student,M
26841,30,college/grad student,M
20823,29,academic/educator,M
17883,27,scientist,M
44925,27,college/grad student,M
99480,29,executive/managerial,M
23345,27,sales/marketing,M
59061,28,college/grad student,M
31824,33,college/grad student,M
21867,44,other or not specified,F
32932,28,executive/managerial,M
42210,34,scientist,F
62175,30,executive/managerial,M
35840,34,executive/managerial,M
63993,34,clerical/admin,M
85929,32,scientist,M
4809,31,sales/marketing,M
90936,25,other or not specified,M
92086,31,artist,M
67251,34,college/grad student,M
83288,28,other or not specified,M
88582,31,academic/educator,M
98695,9,homemaker,M
17741,33,scientist,M
80291,32,tradesman/craftsman,M
55151,60,other or not specified,M
98301,25,K-12 student,M
21614,25,college/grad student,M
44231,34,executive/managerial,M
103591,29,executive/managerial,M
2324,34,sales/marketing,M
91404,32,executive/managerial,M
33879,18,sales/marketing,F
1226,26,self-employed,M
48266,26,self-employed,M
12280,28,college/grad student,M
45749,25,academic/educator,F
78353,31,self-employed,M
46597,29,executive/managerial,M
33029,34,homemaker,M
15534,28,self-employed,M
56498,27,sales/marketing,M
68514,27,homemaker,M
21107,22,college/grad student,M
70744,24,self-employed,M
75815,30,self-employed,M
97491,24,K-12 student,M
93523,33,other or not specified,M
8048,28,homemaker,M
71899,30,executive/managerial,M
2329,26,college/grad student,F
61303,22,sales/marketing,M
62093,25,homemaker,M
70514,33,retired,F
70666,24,sales/marketing,M
56844,18,sales/marketing,M
51254,32,executive/managerial,M
100542,33,college/grad student,M
28179,27,artist,M
53619,27,college/grad student,M
15004,81,retired,F
13814,20,scientist,M
90150,26,other or not specified,M
57660,33,programmer,M
26191,34,other or not specified,M
66668,26,college/grad student,F
35905,32,college/grad student,F
15426,32,college/grad student,M
57528,29,K-12 student,M
22309,29,artist,M
57813,26,college/grad student,M
776,34,self-employed,F
23892,29,college/grad student,M
55037,23,college/grad student,M
72861,28,college/grad student,M
65115,28,scientist,M
57858,29,technician/engineer,M
101939,26,scientist,F
23923,49,sales/marketing,M
53311,26,scientist,M
1423,27,homemaker,M
6369,27,unemployed,M
771,32,college/grad student,M
67693,34,other or not specified,M
19203,32,college/grad student,M
21519,33,scientist,M
39419,29,college/grad student,M
67612,33,executive/managerial,M
84864,34,executive/managerial,M
44845,29,executive/managerial,M
65878,28,programmer,M
34514,25,college/grad student,F
88013,27,K-12 student,M
87131,34,executive/managerial,M
7315,33,sales/marketing,M
61982,31,sales/marketing,M
37045,34,self-employed,M
85025,28,college/grad student,M
22342,28,other or not specified,M
21989,28,executive/managerial,M
54190,30,scientist,F
14653,26,sales/marketing,M
67930,85,retired,F
63455,25,tradesman/craftsman,M
49755,25,self-employed,F
41816,25,sales/marketing,M
20760,29,sales/marketing,M
101182,31,scientist,F
67134,21,artist,M
90076,34,self-employed,M
55740,34,K-12 student,F
97397,34,K-12 student,M
77445,30,artist,F
2650,24,sales/marketing,F
22078,33,homemaker,M
40340,30,sales/marketing,M
86879,30,executive/managerial,M
60214,33,college/grad student,M
14649,34,sales/marketing,M
68591,28,executive/managerial,M
39950,30,executive/managerial,M
27095,76,writer,F
65355,30,homemaker,M
80487,33,executive/managerial,M
59271,54,academic/educator,F
96101,30,college/grad student,F
46371,32,executive/managerial,M
95937,27,scientist,M
94039,29,college/grad student,F
103373,26,college/grad student,M
72851,26,self-employed,F
48176,30,executive/managerial,M
86609,29,college/grad student,F
84473,43,college/grad student,F
77922,34,scientist,M
948,29,sales/marketing,M
28038,31,college/grad student,M
17970,31,executive/managerial,M
69549,25,scientist,M
69561,34,sales/marketing,M
50742,25,sales/marketing,M
61738,28,executive/managerial,M
18612,29,artist,M
47957,18,sales/marketing,M
61699,34,sales/marketing,F
14453,28,other or not specified,M
19208,34,self-employed,M
60674,29,executive/managerial,M
68174,9,K-12 student,F
59770,25,college/grad student,M
73991,29,tradesman/craftsman,M
3771,26,college/grad student,M
58626,27,scientist,F
100313,27,sales/marketing,M
1787,27,college/grad student,M
19795,34,self-employed,M
30248,18,homemaker,M
97515,18,sales/marketing,M
91519,34,other or not specified,M
10967,27,technician/engineer,M
14243,28,college/grad student,F
86354,33,college/grad student,M
26214,26,artist,M
68608,18,executive/managerial,M
100680,33,college/grad student,M
45836,52,executive/managerial,M
86236,23,scientist,M
68308,29,executive/managerial,M
79404,32,technician/engineer,M
g.o.r.a.+2004,False,[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}],2004-11-12,tr
45836,52,executive/managerial,M
29044,26,sales/marketing,M
22065,72,executive/managerial,M
45870,30,tradesman/craftsman,M
83769,34,college/grad student,M
54473,32,college/grad student,M
98827,32,sales/marketing,M
12675,31,executive/managerial,M
82671,29,executive/managerial,M
21810,29,technician/engineer,M
102175,30,other or not specified,M
71815,34,scientist,M
22701,26,scientist,F
14137,32,academic/educator,M
41533,34,academic/educator,F
99307,30,scientist,M
83649,28,executive/managerial,M
5030,33,sales/marketing,M
3093,31,other or not specified,M
45563,25,sales/marketing,M
77519,18,homemaker,M
52259,26,scientist,F
49142,19,K-12 student,M
26879,28,sales/marketing,M
16917,26,other or not specified,F
21090,37,executive/managerial,M
40573,30,college/grad student,F
47292,18,sales/marketing,M
93034,26,college/grad student,M
22559,26,college/grad student,M
49485,24,college/grad student,M
74060,25,sales/marketing,M
87244,27,college/grad student,M
67749,21,sales/marketing,M
97492,30,sales/marketing,M
20597,33,academic/educator,F
72364,29,college/grad student,M
96654,25,college/grad student,M
88357,28,self-employed,M
85321,49,executive/managerial,M
18452,19,sales/marketing,M
88822,33,scientist,M
67458,31,technician/engineer,M
14416,28,other or not specified,M
2061,29,self-employed,F
34637,27,artist,M
8219,30,K-12 student,M
39810,25,scientist,M
78969,26,college/grad student,M
43231,33,executive/managerial,M
50205,26,scientist,M
45472,30,college/grad student,M
68105,31,sales/marketing,M
47943,28,college/grad student,F
92435,26,college/grad student,M
59103,28,executive/managerial,M
65695,32,other or not specified,M
71845,26,executive/managerial,M
58192,28,college/grad student,M
5274,27,college/grad student,M
34198,34,executive/managerial,M
86851,25,college/grad student,M
103752,11,K-12 student,M
78610,30,college/grad student,M
64664,26,sales/marketing,F
29751,28,homemaker,F
55285,28,lawyer,M
87290,18,sales/marketing,M
88321,25,doctor/health care,M
1412,21,self-employed,M
24356,31,college/grad student,M
64103,30,executive/managerial,M
79228,28,technician/engineer,M
8958,23,sales/marketing,M
85909,33,artist,F
78236,30,executive/managerial,M
13032,28,college/grad student,M
103719,25,sales/marketing,M
77344,29,scientist,M
86134,61,retired,M
11494,34,sales/marketing,M
42220,32,college/grad student,M
88936,29,executive/managerial,M
83604,33,clerical/admin,M
67026,28,scientist,M
49359,25,executive/managerial,M
68316,33,college/grad student,M
15169,20,sales/marketing,M
39763,33,college/grad student,M
63324,25,scientist,M
83059,26,programmer,M
42276,28,technician/engineer,M
60236,29,K-12 student,F
69727,33,college/grad student,M
5270,27,college/grad student,M
37915,26,other or not specified,M
10455,18,homemaker,M
455,29,scientist,M
92387,18,K-12 student,M
8856,25,executive/managerial,M
2482,22,sales/marketing,M
14351,26,self-employed,M
22956,30,self-employed,M
63730,30,college/grad student,M
2960,34,executive/managerial,M
16782,32,college/grad student,M
18513,34,executive/managerial,M
69398,28,college/grad student,M
73800,25,scientist,M
67334,25,executive/managerial,M
81850,31,other or not specified,F
81817,38,academic/educator,F
2492,34,college/grad student,M
57417,29,college/grad student,M
77865,32,college/grad student,M
13408,28,executive/managerial,M
88335,29,academic/educator,F
90775,37,executive/managerial,M
20171,29,executive/managerial,M
97477,33,homemaker,M
74287,32,executive/managerial,M
87706,31,executive/managerial,F
41786,32,sales/marketing,M
27837,29,other or not specified,F
72369,25,scientist,M
73017,33,college/grad student,M
22138,26,college/grad student,M
54828,30,sales/marketing,M
54042,28,sales/marketing,M
83027,27,college/grad student,M
3005,28,tradesman/craftsman,M
41761,25,executive/managerial,F
13555,20,artist,M
102127,18,artist,M
77339,32,executive/managerial,M
62475,28,other or not specified,F
407,27,other or not specified,F
61481,28,sales/marketing,M
93132,33,self-employed,M
53508,26,other or not specified,M
51977,26,other or not specified,M
7310,31,college/grad student,F
26436,46,academic/educator,F
2666,27,college/grad student,M
3234,26,executive/managerial,M
90426,31,other or not specified,F
79742,27,homemaker,M
96406,29,self-employed,F
75413,26,other or not specified,M
38669,28,artist,M
63290,48,academic/educator,F
84042,28,self-employed,M
74500,34,executive/managerial,M
32942,25,academic/educator,F
12972,25,homemaker,F
60734,33,K-12 student,F
26564,25,tradesman/craftsman,M
39201,31,executive/managerial,F
91751,29,executive/managerial,M
67080,27,executive/managerial,M
18083,22,sales/marketing,M
28006,29,college/grad student,M
83287,31,homemaker,M
53685,29,K-12 student,F
25700,27,tradesman/craftsman,M
36882,29,college/grad student,M
77160,26,scientist,M
60681,40,executive/managerial,M
81303,28,homemaker,F
19197,31,self-employed,M
54065,31,college/grad student,M
77628,28,self-employed,M
8900,25,scientist,M
55984,26,college/grad student,F
102255,27,artist,M
10972,36,college/grad student,F
30562,30,sales/marketing,M
49483,33,college/grad student,M
34342,31,other or not specified,M
71892,29,scientist,M
4836,32,programmer,M
53238,30,academic/educator,F
64909,30,other or not specified,M
2501,25,other or not specified,F
90386,34,college/grad student,M
40996,25,executive/managerial,M
52624,8,scientist,F
69326,32,executive/managerial,M
80820,87,retired,M
50565,28,other or not specified,F
5902,32,executive/managerial,M
89176,31,executive/managerial,M
100506,24,sales/marketing,M
67344,33,college/grad student,M
48109,27,college/grad student,M
51902,32,sales/marketing,M
86264,33,technician/engineer,M
93879,26,self-employed,M
45534,18,K-12 student,M
45517,27,executive/managerial,M
59627,32,executive/managerial,M
85871,27,college/grad student,F
44333,37,academic/educator,F
48904,32,sales/marketing,M
35472,29,college/grad student,M
63437,33,executive/managerial,F
18461,27,other or not specified,M
27106,28,academic/educator,M
84767,33,sales/marketing,M
102179,29,college/grad student,M
49317,30,scientist,M
80523,27,college/grad student,F
92912,31,scientist,M
3288,28,sales/marketing,M
66839,31,self-employed,M
91591,32,executive/managerial,M
14028,25,executive/managerial,M
12778,32,artist,M
4830,30,college/grad student,M
23833,31,homemaker,M
72768,32,executive/managerial,M
41438,33,other or not specified,M
2186,33,clerical/admin,M
80367,28,self-employed,M
21813,34,college/grad student,M
6364,33,sales/marketing,M
95681,25,self-employed,M
77273,34,executive/managerial,M
78684,28,executive/managerial,M
80957,25,college/grad student,M
40364,36,academic/educator,M
21981,37,executive/managerial,M
12288,30,artist,M
90752,25,technician/engineer,M
9393,26,K-12 student,M
63249,30,sales/marketing,M
66340,32,scientist,F
1518,19,sales/marketing,M
21103,26,executive/managerial,M
63895,25,homemaker,M
64581,28,self-employed,M
103528,30,sales/marketing,M
101555,34,sales/marketing,F
47929,30,executive/managerial,M
7305,33,executive/managerial,M
15446,32,scientist,M
60483,29,college/grad student,M
2066,26,executive/managerial,M
17550,25,executive/managerial,M
43911,27,other or not specified,F
97455,26,college/grad student,M
34585,44,retired,M
31889,31,college/grad student,F
25376,28,programmer,M
75378,31,other or not specified,M
93616,31,sales/marketing,M
4808,21,sales/marketing,M
89869,28,sales/marketing,M
94643,32,technician/engineer,M
45690,30,executive/managerial,M
102931,25,academic/educator,F
2814,49,academic/educator,F
96030,33,sales/marketing,F
82510,28,sales/marketing,F
59267,29,college/grad student,F
23075,26,self-employed,M
60289,34,college/grad student,M
18299,32,clerical/admin,M
65702,28,college/grad student,M
45848,33,artist,M
20379,21,scientist,M
43301,53,scientist,M
45613,32,K-12 student,M
3673,27,sales/marketing,F
23085,27,college/grad student,M
89148,18,K-12 student,F
50802,33,K-12 student,M
18320,28,college/grad student,F
66458,32,self-employed,F
37059,34,executive/managerial,M
76573,28,executive/managerial,M
51206,33,sales/marketing,M
73449,19,sales/marketing,M
16833,44,executive/managerial,M
11764,25,college/grad student,M
5183,29,technician/engineer,M
28719,31,college/grad student,M
84510,19,sales/marketing,M
54005,33,other or not specified,M
88818,30,scientist,M
41932,23,sales/marketing,M
59478,34,college/grad student,M
25440,32,retired,M
37276,27,college/grad student,M
98788,29,college/grad student,M
97808,29,self-employed,M
31058,29,executive/managerial,M
9160,29,sales/marketing,M
72147,28,executive/managerial,M
61209,18,homemaker,M
60474,34,college/grad student,M
36358,30,scientist,M
46769,38,unemployed,M
3737,21,sales/marketing,M
50891,26,sales/marketing,M
20230,28,scientist,M
60905,21,sales/marketing,M
7506,27,homemaker,M
65537,32,self-employed,F
28552,34,self-employed,M
71215,18,college/grad student,F
8491,34,college/grad student,M
46599,32,sales/marketing,M
84035,30,executive/managerial,M
79008,58,retired,M
88809,24,sales/marketing,M
56062,27,self-employed,M
53833,32,college/grad student,F
18907,39,sales/marketing,M
7449,34,college/grad student,M
25743,28,other or not specified,M
89602,33,scientist,M
50394,31,executive/managerial,M
30083,25,college/grad student,M
33317,18,sales/marketing,M
54080,34,college/grad student,M
45447,29,K-12 student,M
78818,34,scientist,F
18141,27,homemaker,F
65820,34,other or not specified,M
16120,27,clerical/admin,F
98314,40,executive/managerial,M
23607,27,other or not specified,M
48843,27,college/grad student,M
95611,19,K-12 student,M
61945,30,sales/marketing,M
56328,28,college/grad student,F
4910,25,K-12 student,M
28653,28,college/grad student,M
90612,18,homemaker,F
38514,26,other or not specified,M
33308,25,artist,M
17417,31,sales/marketing,M
72974,34,K-12 student,M
78149,25,programmer,M
63499,13,self-employed,F
27771,33,other or not specified,M
101753,26,executive/managerial,M
86957,30,college/grad student,M
100460,32,other or not specified,M
5623,34,sales/marketing,M
94416,29,college/grad student,M
45177,34,executive/managerial,M
24081,34,sales/marketing,M
60296,26,college/grad student,M
11630,33,college/grad student,M
9663,28,executive/managerial,M
68173,24,college/grad student,M
22337,31,sales/marketing,M
89409,34,executive/managerial,M
15023,39,scientist,M
48994,27,executive/managerial,M
38329,27,college/grad student,M
28903,30,academic/educator,F
82058,25,self-employed,M
87891,27,college/grad student,M
74701,25,sales/marketing,M
42550,34,college/grad student,M
72504,27,scientist,M
46099,27,executive/managerial,M
40514,27,college/grad student,F
15629,29,other or not specified,M
61860,27,self-employed,M
100674,28,sales/marketing,M
37502,34,academic/educator,F
9397,34,sales/marketing,M
65557,33,self-employed,M
99937,34,sales/marketing,M
18785,26,college/grad student,M
43235,19,sales/marketing,M
51447,18,college/grad student,M
14900,14,K-12 student,M
64458,26,self-employed,M
86712,18,other or not specified,M
90440,33,sales/marketing,M
19922,34,executive/managerial,F
9447,33,college/grad student,F
74630,22,sales/marketing,M
93895,37,sales/marketing,M
90854,12,K-12 student,F
98374,28,college/grad student,M
12973,34,sales/marketing,M
36377,10,self-employed,M
93401,33,executive/managerial,M
20364,79,scientist,F
70864,28,college/grad student,F
53752,26,retired,F
10180,42,academic/educator,M
20366,30,executive/managerial,M
103751,30,scientist,M
13193,30,executive/managerial,M
11582,28,college/grad student,M
22289,27,scientist,M
16068,26,other or not specified,M
3747,26,executive/managerial,M
86708,33,other or not specified,M
92863,34,college/grad student,M
11830,26,executive/managerial,M
101183,25,scientist,M
94900,31,academic/educator,F
39615,31,college/grad student,M
71929,29,executive/managerial,M
97958,28,executive/managerial,M
64290,34,executive/managerial,M
57653,38,clerical/admin,M
58225,24,sales/marketing,M
35272,29,sales/marketing,M
10188,33,sales/marketing,F
11643,18,K-12 student,M
1853,27,college/grad student,M
50022,29,self-employed,F
78230,27,college/grad student,M
12719,27,sales/marketing,F
38768,79,doctor/health care,M
66576,18,artist,M
86928,26,college/grad student,F
59403,31,college/grad student,M
90664,26,college/grad student,M
3195,28,sales/marketing,M
81160,18,other or not specified,M
77453,33,executive/managerial,M
55319,30,executive/managerial,M
90518,19,scientist,M
99201,25,sales/marketing,M
99962,28,technician/engineer,M
33654,18,K-12 student,M
10229,24,college/grad student,M
54044,20,college/grad student,M
97864,28,sales/marketing,M
11460,28,artist,F
88909,29,college/grad student,F
68991,29,technician/engineer,M
14055,21,scientist,M
81236,30,self-employed,M
84980,34,self-employed,M
43092,33,scientist,M
54220,31,college/grad student,M
7209,27,executive/managerial,M
59771,29,college/grad student,M
71067,27,college/grad student,M
61368,29,sales/marketing,M
17384,39,scientist,M
932,33,sales/marketing,M
68914,29,sales/marketing,M
9286,30,sales/marketing,M
99250,25,college/grad student,M
3783,25,executive/managerial,M
97221,26,homemaker,M
14894,54,tradesman/craftsman,M
14660,27,college/grad student,M
41420,33,college/grad student,M
103650,31,scientist,M
88213,24,artist,M
58117,28,sales/marketing,M
66847,25,sales/marketing,M
67392,29,sales/marketing,F
75345,34,college/grad student,M
102736,26,sales/marketing,M
13589,43,clerical/admin,M
18232,32,executive/managerial,M
51648,28,homemaker,M
63498,28,college/grad student,F
31056,31,scientist,M
48328,22,sales/marketing,F
7000,27,self-employed,M
52974,30,executive/managerial,M
66337,26,sales/marketing,M
11916,27,academic/educator,F
91439,31,other or not specified,M
85896,29,college/grad student,F
44520,31,college/grad student,M
40952,31,executive/managerial,M
69553,31,academic/educator,M
93098,33,executive/managerial,M
72605,27,college/grad student,M
96324,25,programmer,M
54305,37,writer,M
53404,25,other or not specified,M
10378,27,executive/managerial,M
62008,29,academic/educator,M
37255,29,sales/marketing,M
12394,33,executive/managerial,M
98712,32,executive/managerial,M
80241,29,executive/managerial,M
103302,26,executive/managerial,M
41024,30,college/grad student,M
66229,29,college/grad student,M
7723,34,artist,M
87542,72,executive/managerial,F
70924,27,self-employed,M
83680,25,unemployed,F
62848,27,sales/marketing,M
35221,18,self-employed,F
86519,26,college/grad student,M
99002,30,college/grad student,M
61899,20,sales/marketing,M
89145,32,college/grad student,M
42294,32,other or not specified,F
36575,28,executive/managerial,M
77190,30,college/grad student,M
18398,43,sales/marketing,M
86390,30,sales/marketing,M
36378,38,other or not specified,M
21200,25,scientist,M
36080,29,college/grad student,M
28595,33,college/grad student,M
47092,33,college/grad student,F
13075,31,sales/marketing,M
4519,20,sales/marketing,M
28244,34,college/grad student,M
87791,26,college/grad student,F
25173,31,college/grad student,M
51791,29,sales/marketing,M
51791,29,sales/marketing,M
71003,25,college/grad student,M
35093,33,scientist,M
19622,31,sales/marketing,F
13198,29,college/grad student,M
90728,32,executive/managerial,F
32106,32,self-employed,M
64099,31,sales/marketing,M
41811,32,college/grad student,M
43019,25,college/grad student,M
13569,18,self-employed,M
15455,29,college/grad student,M
11289,32,college/grad student,M
78939,48,artist,F
81935,30,college/grad student,M
58799,28,scientist,M
2516,26,executive/managerial,M
34571,25,sales/marketing,M
57430,32,scientist,M
78808,33,scientist,M
320,34,academic/educator,M
78356,39,sales/marketing,M
74204,25,scientist,M
11726,28,executive/managerial,M
96485,27,self-employed,F
30469,31,college/grad student,M
39792,28,scientist,F
51242,34,self-employed,M
90311,34,executive/managerial,F
17058,25,sales/marketing,F
19880,34,other or not specified,M
72208,34,executive/managerial,F
96051,33,college/grad student,M
49418,26,executive/managerial,M
26211,30,self-employed,M
8374,29,college/grad student,M
43311,21,K-12 student,M
96088,27,self-employed,M
24961,29,college/grad student,M
79631,29,executive/managerial,M
46585,33,self-employed,M
54666,33,executive/managerial,M
11753,19,K-12 student,M
9256,30,college/grad student,M
11839,29,other or not specified,F
59293,33,executive/managerial,M
101870,26,college/grad student,M
28463,33,college/grad student,M
47272,27,self-employed,M
100189,34,scientist,M
64733,28,scientist,M
46728,33,executive/managerial,M
38423,25,executive/managerial,M
103181,38,clerical/admin,F
74105,27,sales/marketing,M
59501,33,other or not specified,M
89764,32,college/grad student,F
76217,44,self-employed,M
40575,32,other or not specified,M
48274,31,lawyer,M
73883,34,scientist,M
14529,34,self-employed,M
99432,42,academic/educator,F
8003,31,executive/managerial,F
42823,32,college/grad student,M
12210,28,scientist,M
54172,30,self-employed,M
18529,37,executive/managerial,M
28832,25,other or not specified,M
29192,18,K-12 student,M
20242,28,sales/marketing,M
72709,33,executive/managerial,M
41138,22,programmer,M
77201,21,homemaker,M
15178,21,scientist,M
86964,34,executive/managerial,M
4402,30,scientist,M
20116,27,self-employed,M
96186,29,scientist,M
51322,34,college/grad student,M
13565,30,sales/marketing,M
68371,32,sales/marketing,M
79980,33,scientist,M
40121,29,tradesman/craftsman,M
40861,31,college/grad student,M
71576,26,self-employed,M
96947,33,sales/marketing,M
39662,18,scientist,F
90583,29,artist,M
62085,34,academic/educator,F
10845,32,college/grad student,M
68178,30,college/grad student,M
95111,29,executive/managerial,M
63182,25,executive/managerial,M
86378,29,executive/managerial,M
54083,31,college/grad student,F
82101,31,other or not specified,M
72181,44,self-employed,M
82860,26,unemployed,M
30147,31,self-employed,M
8177,27,executive/managerial,M
21227,29,college/grad student,M
76959,42,clerical/admin,M
88868,26,sales/marketing,M
2279,33,executive/managerial,M
77346,31,scientist,M
4413,35,self-employed,M
51453,28,sales/marketing,M
25615,25,scientist,M
5979,26,executive/managerial,M
40109,26,sales/marketing,M
33250,34,academic/educator,F
27157,31,sales/marketing,M
28287,33,sales/marketing,F
82747,22,artist,M
74059,42,executive/managerial,M
91715,26,college/grad student,M
9226,25,K-12 student,F
6650,34,sales/marketing,M
73345,31,sales/marketing,M
81182,27,sales/marketing,M
31552,28,executive/managerial,M
1064,33,college/grad student,M
86446,29,college/grad student,M
64746,27,self-employed,F
47395,27,sales/marketing,M
85181,32,sales/marketing,M
41779,26,technician/engineer,M
39753,31,homemaker,M
98183,28,other or not specified,M
91686,27,executive/managerial,M
41149,26,retired,F
78992,33,college/grad student,M
52620,34,college/grad student,F
23741,28,self-employed,F
85024,25,college/grad student,M
56465,36,other or not specified,M
44584,30,sales/marketing,M
27261,39,executive/managerial,F
24234,27,scientist,M
96179,30,scientist,F
20942,25,K-12 student,M
27976,34,self-employed,F
69182,30,executive/managerial,M
61032,28,other or not specified,F
16175,33,sales/marketing,M
102573,29,K-12 student,M
63607,31,homemaker,M
80504,25,executive/managerial,M
40914,34,technician/engineer,M
26030,29,scientist,M
1133,25,sales/marketing,M
40454,28,college/grad student,M
70017,25,college/grad student,F
29109,20,college/grad student,M
33451,32,executive/managerial,M
46223,31,executive/managerial,M
22555,28,executive/managerial,M
72551,36,executive/managerial,M
61543,34,executive/managerial,M
68692,33,college/grad student,M
17127,39,sales/marketing,M
49111,32,other or not specified,M
35863,33,executive/managerial,M
62538,34,college/grad student,M
19068,29,college/grad student,M
93531,30,sales/marketing,M
94211,25,self-employed,M
50860,17,scientist,M
31627,25,self-employed,M
78561,28,self-employed,M
20543,33,self-employed,F
99417,17,self-employed,F
41667,33,executive/managerial,M
9455,30,college/grad student,M
9508,27,college/grad student,M
45453,34,clerical/admin,M
35226,34,executive/managerial,M
12232,25,self-employed,M
37410,39,other or not specified,F
43725,31,scientist,F
97969,18,self-employed,M
17948,18,sales/marketing,F
23020,30,self-employed,M
52815,30,executive/managerial,M
57613,26,college/grad student,M
12855,26,scientist,M
9564,32,college/grad student,M
74100,30,artist,M
34480,32,executive/managerial,M
38449,26,college/grad student,M
64524,28,scientist,M
7560,28,self-employed,M
67861,20,scientist,M
87607,29,executive/managerial,M
92028,25,college/grad student,F
75358,18,sales/marketing,M
60146,27,self-employed,M
51129,25,self-employed,F
91099,27,executive/managerial,M
36183,28,scientist,M
85991,51,academic/educator,M
64232,27,sales/marketing,M
33607,27,college/grad student,M
41488,43,scientist,F
25596,28,scientist,M
91001,25,college/grad student,M
43045,30,artist,M
34996,29,executive/managerial,M
50673,26,executive/managerial,F
90953,31,executive/managerial,M
6833,31,self-employed,M
84524,28,sales/marketing,M
93868,33,other or not specified,M
19456,25,academic/educator,M
52936,25,scientist,M
57030,29,homemaker,M
875,26,college/grad student,M
44233,29,executive/managerial,M
88720,26,scientist,M
32197,32,college/grad student,M
52310,48,executive/managerial,M
92878,34,college/grad student,M
25690,25,college/grad student,M
89117,25,college/grad student,M
41960,29,other or not specified,M
28229,26,academic/educator,F
44103,29,scientist,M
96501,26,executive/managerial,M
3713,27,executive/managerial,M
31062,25,executive/managerial,M
30322,30,self-employed,F
52812,30,scientist,F
52455,26,executive/managerial,M
55520,33,scientist,M
2015,25,K-12 student,M
36130,26,sales/marketing,M
43040,29,sales/marketing,M
7986,31,executive/managerial,M
35211,29,executive/managerial,M
7141,33,executive/managerial,M
51465,28,K-12 student,M
89908,32,sales/marketing,F
35702,18,self-employed,M
27448,31,other or not specified,M
23568,28,college/grad student,M
38909,33,executive/managerial,M
47150,20,sales/marketing,M
103283,26,executive/managerial,M
73668,26,self-employed,M
49783,28,college/grad student,M
41826,31,college/grad student,M
14704,27,K-12 student,M
409,22,K-12 student,M
100050,34,executive/managerial,M
71150,30,executive/managerial,M
70892,28,self-employed,M
36712,27,self-employed,M
40998,33,executive/managerial,M
66299,26,self-employed,M
982,39,sales/marketing,M
78215,25,executive/managerial,M
49716,15,homemaker,F
60034,25,self-employed,M
38155,74,academic/educator,F
17470,22,sales/marketing,M
93414,40,artist,M
47607,33,scientist,M
61329,25,technician/engineer,M
26335,21,K-12 student,M
30676,31,college/grad student,M
94672,34,college/grad student,M
76484,32,scientist,M
48083,28,artist,M
27701,33,self-employed,M
1909,28,academic/educator,M
29960,26,scientist,M
78144,32,self-employed,M
52831,25,clerical/admin,M
22082,26,college/grad student,F
13991,32,sales/marketing,M
21755,31,self-employed,M
20592,29,scientist,M
75407,30,scientist,M
80050,41,retired,M
97280,29,college/grad student,M
76975,32,executive/managerial,M
101716,33,college/grad student,M
27328,31,executive/managerial,M
97601,26,other or not specified,F
67586,33,executive/managerial,M
6393,23,clerical/admin,M
492,31,sales/marketing,M
33740,23,artist,M
82741,32,other or not specified,M
26751,28,scientist,M
7005,33,executive/managerial,M
80180,29,sales/marketing,M
7918,53,academic/educator,F
71310,34,college/grad student,M
85035,27,scientist,M
63240,33,other or not specified,M
4272,34,programmer,M
75361,20,sales/marketing,M
81477,29,self-employed,M
69765,29,scientist,M
8387,26,college/grad student,F
92233,29,college/grad student,F
35642,33,college/grad student,M
24651,27,executive/managerial,M
103296,31,self-employed,M
43862,26,sales/marketing,F
43972,28,scientist,M
94341,26,college/grad student,M
90886,58,retired,F
42753,29,sales/marketing,M
102383,33,scientist,F
28253,30,homemaker,M
4530,30,college/grad student,M
45213,30,executive/managerial,M
23820,30,scientist,M
81487,42,writer,M
45887,33,self-employed,M
50057,34,executive/managerial,M
87349,34,executive/managerial,M
1132,30,other or not specified,F
51948,33,executive/managerial,M
102366,27,college/grad student,F
66445,15,K-12 student,F
31074,9,K-12 student,M
24941,29,scientist,M
87804,26,college/grad student,M
9124,33,college/grad student,M
50689,29,executive/managerial,M
91600,28,college/grad student,M
10193,27,college/grad student,M
36526,30,artist,M
44381,33,college/grad student,M
53638,28,clerical/admin,M
91683,26,retired,M
40955,31,sales/marketing,F
90897,31,executive/managerial,M
73617,25,executive/managerial,F
62624,33,sales/marketing,M
85381,27,other or not specified,M
91232,30,tradesman/craftsman,M
64714,30,college/grad student,M
82536,31,scientist,M
56658,34,other or not specified,M
71147,22,K-12 student,M
81359,33,executive/managerial,F
98148,28,college/grad student,M
38278,20,sales/marketing,M
64036,29,college/grad student,M
87796,20,scientist,M
1350,30,sales/marketing,F
97341,29,college/grad student,M
49823,18,K-12 student,M
37314,28,sales/marketing,F
9665,26,executive/managerial,M
7753,25,other or not specified,M
98896,29,executive/managerial,M
79231,32,executive/managerial,M
48520,24,college/grad student,M
28145,28,sales/marketing,M
76478,28,self-employed,M
96059,29,college/grad student,M
48933,31,college/grad student,M
17320,36,sales/marketing,M
64049,30,homemaker,M
67947,29,sales/marketing,M
93235,33,executive/managerial,M
82259,53,other or not specified,M
